Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,03:28:09,114,0.0,00:00,,3091,,6405.50,,,
,03:28:10,114,0.0,00:00,,3091,,6405.50,,,
,03:28:11,114,0.0,00:00,,3091,,6405.50,,,
,03:28:12,114,0.0,00:00,,3091,,6405.50,,,
,03:28:13,114,0.0,00:00,,3091,,6405.50,,,
,03:28:14,114,0.0,00:00,,3091,,6405.50,,,
,03:28:15,114,0.0,00:00,,3091,,6405.50,,,
,03:28:16,114,0.0,00:00,,3092,,6405.50,,,
,03:28:17,114,0.0,00:00,,3092,,6405.50,,,
,03:28:18,114,0.0,00:00,,3092,,6405.50,,,
,03:28:19,115,0.0,00:00,,3092,,6405.50,,,
,03:28:20,115,0.0,00:00,,3092,,6405.50,,,
,03:28:21,115,0.0,00:00,,3092,,6405.50,,,
,03:28:22,115,0.0,00:00,,3092,,6405.50,,,
,03:28:23,115,0.0,00:00,,3092,,6405.50,,,
,03:28:24,115,0.0,00:00,,3092,,6405.50,,,
,03:28:25,115,0.0,00:00,,3092,,6405.50,,,
,03:28:26,115,0.0,00:00,,3092,,6405.50,,,
,03:28:27,115,0.0,00:00,,3092,,6405.50,,,
,03:28:28,115,0.0,00:00,,3092,,6405.50,,,
,03:28:29,116,0.0,00:00,,3092,,6405.50,,,
,03:28:30,117,0.0,00:00,,3092,,6405.50,,,
,03:28:31,118,0.0,00:00,,3092,,6405.50,,,
,03:28:32,119,0.0,00:00,,3092,,6405.50,,,
,03:28:33,119,0.0,00:00,,3092,,6405.50,,,
,03:28:34,120,0.0,00:00,,3092,,6405.50,,,
,03:28:35,121,0.0,00:00,,3092,,6405.50,,,
,03:28:36,121,0.0,00:00,,3092,,6405.50,,,
,03:28:37,121,0.0,00:00,,3092,,6405.50,,,
,03:28:38,121,0.0,00:00,,3092,,6405.50,,,
,03:28:39,120,0.0,00:00,,3092,,6405.50,,,
,03:28:40,120,0.0,00:00,,3092,,6405.50,,,
,03:28:41,119,0.0,00:00,,3092,,6405.50,,,
,03:28:42,119,0.0,00:00,,3092,,6405.50,,,
,03:28:43,119,0.0,00:00,,3092,,6405.50,,,
,03:28:44,119,0.0,00:00,,3092,,6405.50,,,
,03:28:45,119,0.0,00:00,,3092,,6405.50,,,
,03:28:46,120,0.0,00:00,,3092,,6405.50,,,
,03:28:47,120,0.0,00:00,,3092,,6405.50,,,
,03:28:48,120,0.0,00:00,,3092,,6405.50,,,
,03:28:49,120,0.0,00:00,,3092,,6405.50,,,
,03:28:50,121,0.0,00:00,,3092,,6405.50,,,
,03:28:51,121,0.0,00:00,,3092,,6405.50,,,
,03:28:52,121,0.0,00:00,,3092,,6405.50,,,
,03:28:53,121,0.0,00:00,,3092,,6405.50,,,
,03:28:54,121,0.0,00:00,,3092,,6405.50,,,
,03:28:55,121,0.0,00:00,,3092,,6405.50,,,
,03:28:56,121,0.0,00:00,,3092,,6405.50,,,
,03:28:57,121,0.0,00:00,,3092,,6405.50,,,
,03:28:58,121,0.0,00:00,,3092,,6405.50,,,
,03:28:59,121,0.0,00:00,,3092,,6405.50,,,
,03:29:00,121,0.0,00:00,,3092,,6405.50,,,
,03:29:01,121,0.0,00:00,,3092,,6405.50,,,
,03:29:02,121,0.0,00:00,,3092,,6405.50,,,
,03:29:03,121,0.0,00:00,,3092,,6405.50,,,
,03:29:04,122,0.0,00:00,,3092,,6405.50,,,
,03:29:05,122,0.0,00:00,,3092,,6405.50,,,
,03:29:06,122,0.0,00:00,,3092,,6405.50,,,
,03:29:07,123,0.0,00:00,,3092,,6405.50,,,
,03:29:08,123,0.0,00:00,,3092,,6405.50,,,
,03:29:09,123,0.0,00:00,,3092,,6405.50,,,
,03:29:10,123,0.0,00:00,,3092,,6405.50,,,
,03:29:11,122,0.0,00:00,,3092,,6405.50,,,
,03:29:12,122,0.0,00:00,,3092,,6405.50,,,
,03:29:13,122,0.0,00:00,,3092,,6405.50,,,
,03:29:14,122,0.0,00:00,,3092,,6405.50,,,
,03:29:15,122,0.0,00:00,,3092,,6405.50,,,
,03:29:16,122,0.0,00:00,,3092,,6405.50,,,
,03:29:17,121,0.0,00:00,,3092,,6405.50,,,
,03:29:18,121,0.0,00:00,,3092,,6405.50,,,
,03:29:19,121,0.0,00:00,,3092,,6405.50,,,
,03:29:20,121,0.0,00:00,,3092,,6405.50,,,
,03:29:21,122,0.0,00:00,,3092,,6405.50,,,
,03:29:22,122,0.0,00:00,,3092,,6405.50,,,
,03:29:23,122,0.0,00:00,,3092,,6405.50,,,
,03:29:24,121,0.0,00:00,,3092,,6405.50,,,
,03:29:25,121,0.0,00:00,,3092,,6405.50,,,
,03:29:26,121,0.0,00:00,,3092,,6405.50,,,
,03:29:27,121,0.0,00:00,,3092,,6405.50,,,
,03:29:28,121,0.0,00:00,,3092,,6405.50,,,
,03:29:29,121,0.0,00:00,,3092,,6405.50,,,
,03:29:30,121,0.0,00:00,,3092,,6405.50,,,
,03:29:31,121,0.0,00:00,,3092,,6405.50,,,
,03:29:32,121,0.0,00:00,,3092,,6405.50,,,
,03:29:33,121,0.0,00:00,,3092,,6405.50,,,
,03:29:34,122,0.0,00:00,,3092,,6405.50,,,
,03:29:35,122,0.0,00:00,,3092,,6405.50,,,
,03:29:36,122,0.0,00:00,,3092,,6405.50,,,
,03:29:37,122,0.0,00:00,,3092,,6405.50,,,
,03:29:38,123,0.0,00:00,,3092,,6405.50,,,
,03:29:39,123,0.0,00:00,,3092,,6405.50,,,
,03:29:40,124,0.0,00:00,,3092,,6405.50,,,
,03:29:41,125,0.0,00:00,,3091,,6405.50,,,
,03:29:42,125,0.0,00:00,,3091,,6405.50,,,
,03:29:43,126,0.0,00:00,,3091,,6405.50,,,
,03:29:44,126,0.0,00:00,,3091,,6405.50,,,
,03:29:45,126,0.0,00:00,,3091,,6405.50,,,
,03:29:46,126,0.0,00:00,,3091,,6405.50,,,
,03:29:47,125,0.0,00:00,,3091,,6405.50,,,
,03:29:48,125,0.0,00:00,,3091,,6405.50,,,
,03:29:49,125,0.0,00:00,,3091,,6405.50,,,
,03:29:50,125,0.0,00:00,,3091,,6405.50,,,
,03:29:51,125,0.0,00:00,,3091,,6405.50,,,
,03:29:52,125,0.0,00:00,,3091,,6405.50,,,
,03:29:53,125,0.0,00:00,,3091,,6405.50,,,
,03:29:54,125,0.0,00:00,,3091,,6405.50,,,
,03:29:55,125,0.0,00:00,,3091,,6405.50,,,
,03:29:56,125,0.0,00:00,,3091,,6405.50,,,
,03:29:57,125,0.0,00:00,,3091,,6405.50,,,
,03:29:58,124,0.0,00:00,,3091,,6405.50,,,
,03:29:59,124,0.0,00:00,,3091,,6405.50,,,
,03:30:00,124,0.0,00:00,,3091,,6405.50,,,
,03:30:01,124,0.0,00:00,,3091,,6405.50,,,
,03:30:02,124,0.0,00:00,,3091,,6405.50,,,
,03:30:03,124,0.0,00:00,,3091,,6405.50,,,
,03:30:04,123,0.0,00:00,,3091,,6405.50,,,
,03:30:05,123,0.0,00:00,,3091,,6405.50,,,
,03:30:06,122,0.0,00:00,,3091,,6405.50,,,
,03:30:07,121,0.0,00:00,,3091,,6405.50,,,
,03:30:08,120,0.0,00:00,,3091,,6405.50,,,
,03:30:09,119,0.0,00:00,,3091,,6405.50,,,
,03:30:10,119,0.0,00:00,,3091,,6405.50,,,
,03:30:11,119,0.0,00:00,,3091,,6405.50,,,
,03:30:12,119,0.0,00:00,,3091,,6405.50,,,
,03:30:13,119,0.0,00:00,,3091,,6405.50,,,
,03:30:14,118,0.0,00:00,,3091,,6405.50,,,
,03:30:15,118,0.0,00:00,,3091,,6405.50,,,
,03:30:16,118,0.0,00:00,,3091,,6405.50,,,
,03:30:17,118,0.0,00:00,,3091,,6405.50,,,
,03:30:18,118,0.0,00:00,,3091,,6405.50,,,
,03:30:19,118,0.0,00:00,,3091,,6405.50,,,
,03:30:20,118,0.0,00:00,,3091,,6405.50,,,
,03:30:21,118,0.0,00:00,,3091,,6405.50,,,
,03:30:22,118,0.0,00:00,,3091,,6405.50,,,
,03:30:23,118,0.0,00:00,,3091,,6405.50,,,
,03:30:24,118,0.0,00:00,,3091,,6405.50,,,
,03:30:25,117,0.0,00:00,,3091,,6405.50,,,
,03:30:26,117,0.0,00:00,,3091,,6405.50,,,
,03:30:27,117,0.0,00:00,,3091,,6405.50,,,
,03:30:28,116,0.0,00:00,,3091,,6405.50,,,
,03:30:29,116,0.0,00:00,,3091,,6405.50,,,
,03:30:30,115,0.0,00:00,,3091,,6405.50,,,
,03:30:31,115,0.0,00:00,,3091,,6405.50,,,
,03:30:32,115,0.0,00:00,,3091,,6405.50,,,
,03:30:33,115,0.0,00:00,,3091,,6405.50,,,
,03:30:34,115,0.0,00:00,,3091,,6405.50,,,
,03:30:35,115,0.0,00:00,,3091,,6405.50,,,
,03:30:36,115,0.0,00:00,,3091,,6405.50,,,
,03:30:37,115,0.0,00:00,,3091,,6405.50,,,
,03:30:38,115,0.0,00:00,,3091,,6405.50,,,
,03:30:39,115,0.0,00:00,,3091,,6405.50,,,
,03:30:40,115,0.0,00:00,,3091,,6405.50,,,
,03:30:41,115,0.0,00:00,,3091,,6405.50,,,
,03:30:42,115,0.0,00:00,,3091,,6405.50,,,
,03:30:43,115,0.0,00:00,,3091,,6405.50,,,
,03:30:44,115,0.0,00:00,,3091,,6405.50,,,
,03:30:45,115,0.0,00:00,,3091,,6405.50,,,
,03:30:46,115,0.0,00:00,,3091,,6405.50,,,
,03:30:47,115,0.0,00:00,,3091,,6405.50,,,
,03:30:48,115,0.0,00:00,,3091,,6405.50,,,
,03:30:49,115,0.0,00:00,,3091,,6405.50,,,
,03:30:50,116,0.0,00:00,,3091,,6405.50,,,
,03:30:51,116,0.0,00:00,,3091,,6405.50,,,
,03:30:52,116,0.0,00:00,,3091,,6405.50,,,
,03:30:53,116,0.0,00:00,,3091,,6405.50,,,
,03:30:54,116,0.0,00:00,,3091,,6405.50,,,
,03:30:55,116,0.0,00:00,,3091,,6405.50,,,
,03:30:56,116,0.0,00:00,,3091,,6405.50,,,
,03:30:57,116,0.0,00:00,,3091,,6405.50,,,
,03:30:58,116,0.0,00:00,,3091,,6405.50,,,
,03:30:59,116,0.0,00:00,,3091,,6405.50,,,
,03:31:00,116,0.0,00:00,,3091,,6405.50,,,
,03:31:01,116,0.0,00:00,,3091,,6405.50,,,
,03:31:02,117,0.0,00:00,,3091,,6405.50,,,
,03:31:03,117,0.0,00:00,,3091,,6405.50,,,
,03:31:04,117,0.0,00:00,,3091,,6405.50,,,
,03:31:05,117,0.0,00:00,,3091,,6405.50,,,
,03:31:06,117,0.0,00:00,,3091,,6405.50,,,
,03:31:07,116,0.0,00:00,,3091,,6405.50,,,
,03:31:08,116,0.0,00:00,,3091,,6405.50,,,
,03:31:09,115,0.0,00:00,,3091,,6405.50,,,
,03:31:10,114,0.0,00:00,,3091,,6405.50,,,
,03:31:11,113,0.0,00:00,,3091,,6405.50,,,
,03:31:12,113,0.0,00:00,,3091,,6405.50,,,
,03:31:13,112,0.0,00:00,,3091,,6405.50,,,
,03:31:14,112,0.0,00:00,,3091,,6405.50,,,
,03:31:15,111,0.0,00:00,,3091,,6405.50,,,
,03:31:16,111,0.0,00:00,,3091,,6405.50,,,
,03:31:17,112,0.0,00:00,,3092,,6405.50,,,
,03:31:18,112,0.0,00:00,,3092,,6405.50,,,
,03:31:19,113,0.0,00:00,,3092,,6405.50,,,
,03:31:20,113,0.0,00:00,,3092,,6405.50,,,
,03:31:21,113,0.0,00:00,,3092,,6405.50,,,
,03:31:22,113,0.0,00:00,,3092,,6405.50,,,
,03:31:23,114,0.0,00:00,,3092,,6405.50,,,
,03:31:24,113,0.0,00:00,,3092,,6405.50,,,
,03:31:25,113,0.0,00:00,,3092,,6405.50,,,
,03:31:26,113,0.0,00:00,,3092,,6405.50,,,
,03:31:27,113,0.0,00:00,,3092,,6405.50,,,
,03:31:28,113,0.0,00:00,,3092,,6405.50,,,
,03:31:29,113,0.0,00:00,,3092,,6405.50,,,
,03:31:30,114,0.0,00:00,,3092,,6405.50,,,
,03:31:31,114,0.0,00:00,,3092,,6405.50,,,
,03:31:32,115,0.0,00:00,,3092,,6405.50,,,
,03:31:33,115,0.0,00:00,,3092,,6405.50,,,
,03:31:34,116,0.1,600:00,,3092,,6405.50,,,
,03:31:35,116,0.1,600:00,,3092,,6405.50,,,
,03:31:36,116,0.1,600:00,,3092,,6405.50,,,
,03:31:37,116,0.1,600:00,,3092,,6405.50,,,
,03:31:38,115,0.0,00:00,,3092,,6405.50,,,
,03:31:39,115,0.0,00:00,,3092,,6405.50,,,
,03:31:40,115,0.0,00:00,,3092,,6405.50,,,
,03:31:41,114,0.0,00:00,,3092,,6405.50,,,
,03:31:42,113,0.0,00:00,,3092,,6405.50,,,
,03:31:43,113,0.0,00:00,,3092,,6405.50,,,
,03:31:44,112,0.0,00:00,,3092,,6405.50,,,
,03:31:45,112,0.0,00:00,,3092,,6405.50,,,
,03:31:46,111,0.0,00:00,,3092,,6405.50,,,
,03:31:47,111,0.0,00:00,,3092,,6405.50,,,
,03:31:48,111,0.0,00:00,,3092,,6405.50,,,
,03:31:49,111,0.0,00:00,,3092,,6405.50,,,
,03:31:50,111,0.0,00:00,,3092,,6405.50,,,
,03:31:51,111,0.0,00:00,,3092,,6405.50,,,
,03:31:52,110,0.0,00:00,,3092,,6405.50,,,
,03:31:53,110,0.0,00:00,,3092,,6405.50,,,
,03:31:54,109,0.0,00:00,,3092,,6405.50,,,
,03:31:55,109,0.0,00:00,,3092,,6405.50,,,
,03:31:56,109,0.0,00:00,,3092,,6405.50,,,
,03:31:57,109,0.0,00:00,,3092,,6405.50,,,
,03:31:58,109,0.0,00:00,,3092,,6405.50,,,
,03:31:59,109,0.0,00:00,,3092,,6405.50,,,
,03:32:00,110,0.0,00:00,,3092,,6405.50,,,
,03:32:01,110,0.0,00:00,,3092,,6405.50,,,
,03:32:02,111,0.0,00:00,,3092,,6405.50,,,
,03:32:03,111,0.0,00:00,,3092,,6405.50,,,
,03:32:04,111,0.0,00:00,,3092,,6405.50,,,
,03:32:05,112,0.0,00:00,,3092,,6405.50,,,
,03:32:06,112,0.0,00:00,,3092,,6405.50,,,
,03:32:07,112,0.0,00:00,,3092,,6405.50,,,
,03:32:08,111,0.0,00:00,,3092,,6405.50,,,
,03:32:09,111,0.0,00:00,,3092,,6405.50,,,
,03:32:10,111,0.0,00:00,,3092,,6405.50,,,
,03:32:11,110,0.0,00:00,,3092,,6405.50,,,
,03:32:12,110,0.0,00:00,,3092,,6405.50,,,
,03:32:13,110,0.0,00:00,,3092,,6405.50,,,
,03:32:14,110,0.0,00:00,,3092,,6405.50,,,
,03:32:15,110,0.0,00:00,,3092,,6405.50,,,
,03:32:16,111,0.0,00:00,,3092,,6405.50,,,
,03:32:17,111,0.0,00:00,,3092,,6405.50,,,
,03:32:18,112,0.0,00:00,,3092,,6405.50,,,
,03:32:19,112,0.0,00:00,,3092,,6405.50,,,
,03:32:20,112,0.0,00:00,,3092,,6405.50,,,
,03:32:21,112,0.0,00:00,,3092,,6405.50,,,
,03:32:22,112,0.0,00:00,,3092,,6405.50,,,
,03:32:23,113,0.0,00:00,,3092,,6405.50,,,
,03:32:24,113,0.0,00:00,,3092,,6405.50,,,
,03:32:25,113,0.0,00:00,,3092,,6405.50,,,
,03:32:26,113,0.0,00:00,,3092,,6405.50,,,
,03:32:27,113,0.0,00:00,,3092,,6405.50,,,
,03:32:28,113,0.0,00:00,,3092,,6405.50,,,
,03:32:29,113,0.0,00:00,,3092,,6405.50,,,
,03:32:30,113,0.0,00:00,,3092,,6405.50,,,
,03:32:31,113,0.0,00:00,,3092,,6405.50,,,
,03:32:32,114,0.0,00:00,,3092,,6405.50,,,
,03:32:33,114,0.0,00:00,,3092,,6405.50,,,
,03:32:34,114,0.0,00:00,,3092,,6405.50,,,
,03:32:35,114,0.0,00:00,,3092,,6405.50,,,
,03:32:36,114,0.0,00:00,,3092,,6405.50,,,
,03:32:37,114,0.0,00:00,,3092,,6405.50,,,
,03:32:38,114,0.0,00:00,,3092,,6405.50,,,
,03:32:39,114,0.0,00:00,,3092,,6405.50,,,
,03:32:40,113,0.0,00:00,,3092,,6405.50,,,
,03:32:41,113,0.0,00:00,,3092,,6405.50,,,
,03:32:42,114,0.0,00:00,,3092,,6405.50,,,
,03:32:43,114,0.0,00:00,,3092,,6405.50,,,
,03:32:44,114,0.0,00:00,,3092,,6405.50,,,
,03:32:45,114,0.0,00:00,,3092,,6405.50,,,
,03:32:46,113,0.0,00:00,,3092,,6405.50,,,
,03:32:47,113,0.0,00:00,,3092,,6405.50,,,
,03:32:48,113,0.0,00:00,,3092,,6405.50,,,
,03:32:49,113,0.0,00:00,,3092,,6405.50,,,
,03:32:50,113,0.0,00:00,,3092,,6405.50,,,
,03:32:51,113,0.0,00:00,,3092,,6405.50,,,
,03:32:52,113,0.6,100:00,,3092,,6405.50,,,
,03:32:53,112,1.0,60:00,,3092,,6405.50,,,
,03:32:54,112,1.1,54:33,,3092,,6405.50,,,
,03:32:55,112,0.6,100:00,,3092,,6405.60,,,
,03:32:56,112,0.3,200:00,,3092,,6405.70,,,
,03:32:57,113,0.0,00:00,,3092,,6405.70,,,
,03:32:58,113,0.0,00:00,,3092,,6405.70,,,
,03:32:59,113,0.0,00:00,,3092,,6405.70,,,
,03:33:00,113,0.0,00:00,,3092,,6405.70,,,
,03:33:01,113,0.0,00:00,,3092,,6405.70,,,
,03:33:02,113,0.0,00:00,,3092,,6405.70,,,
,03:33:03,113,0.0,00:00,,3092,,6405.70,,,
,03:33:04,114,0.0,00:00,,3092,,6405.70,,,
,03:33:05,114,0.0,00:00,,3092,,6405.70,,,
,03:33:06,115,0.0,00:00,,3092,,6405.70,,,
,03:33:07,115,0.0,00:00,,3092,,6405.70,,,
,03:33:08,116,0.0,00:00,,3092,,6405.70,,,
,03:33:09,116,0.0,00:00,,3092,,6405.70,,,
,03:33:10,116,0.0,00:00,,3092,,6405.70,,,
,03:33:11,115,0.0,00:00,,3092,,6405.70,,,
,03:33:12,115,0.0,00:00,,3092,,6405.70,,,
,03:33:13,115,0.0,00:00,,3093,,6405.70,,,
,03:33:14,115,0.0,00:00,,3093,,6405.70,,,
,03:33:15,114,0.0,00:00,,3093,,6405.70,,,
,03:33:16,114,0.0,00:00,,3092,,6405.70,,,
,03:33:17,114,0.0,00:00,,3092,,6405.70,,,
,03:33:18,114,0.0,00:00,,3092,,6405.70,,,
,03:33:19,114,0.0,00:00,,3092,,6405.70,,,
,03:33:20,113,0.0,00:00,,3092,,6405.70,,,
,03:33:21,113,0.0,00:00,,3092,,6405.70,,,
,03:33:22,113,0.0,00:00,,3092,,6405.70,,,
,03:33:23,113,0.0,00:00,,3092,,6405.70,,,
,03:33:24,113,0.0,00:00,,3092,,6405.70,,,
,03:33:25,112,0.0,00:00,,3092,,6405.70,,,
,03:33:26,112,0.0,00:00,,3092,,6405.70,,,
,03:33:27,112,0.0,00:00,,3092,,6405.70,,,
,03:33:28,112,0.0,00:00,,3092,,6405.70,,,
,03:33:29,113,0.0,00:00,,3092,,6405.70,,,
,03:33:30,113,0.0,00:00,,3092,,6405.70,,,
,03:33:31,113,0.0,00:00,,3092,,6405.70,,,
,03:33:32,113,0.0,00:00,,3092,,6405.70,,,
,03:33:33,113,0.0,00:00,,3092,,6405.70,,,
,03:33:34,113,0.0,00:00,,3092,,6405.70,,,
,03:33:35,113,0.0,00:00,,3092,,6405.70,,,
,03:33:36,113,0.0,00:00,,3092,,6405.70,,,
,03:33:37,114,0.0,00:00,,3092,,6405.70,,,
,03:33:38,114,0.0,00:00,,3092,,6405.70,,,
,03:33:39,114,0.0,00:00,,3092,,6405.70,,,
,03:33:40,115,0.0,00:00,,3092,,6405.70,,,
,03:33:41,115,0.0,00:00,,3092,,6405.70,,,
,03:33:42,115,0.0,00:00,,3092,,6405.70,,,
,03:33:43,116,0.0,00:00,,3092,,6405.70,,,
,03:33:44,116,0.0,00:00,,3092,,6405.70,,,
,03:33:45,116,0.0,00:00,,3092,,6405.70,,,
,03:33:46,115,0.0,00:00,,3092,,6405.70,,,
,03:33:47,115,0.0,00:00,,3092,,6405.70,,,
,03:33:48,115,0.0,00:00,,3092,,6405.70,,,
,03:33:49,116,0.0,00:00,,3092,,6405.70,,,
,03:33:50,116,0.0,00:00,,3092,,6405.70,,,
,03:33:51,116,0.0,00:00,,3092,,6405.70,,,
,03:33:52,116,0.0,00:00,,3092,,6405.70,,,
,03:33:53,117,0.0,00:00,,3092,,6405.70,,,
,03:33:54,117,0.0,00:00,,3092,,6405.70,,,
,03:33:55,116,0.0,00:00,,3092,,6405.70,,,
,03:33:56,116,0.0,00:00,,3092,,6405.70,,,
,03:33:57,116,0.0,00:00,,3092,,6405.70,,,
,03:33:58,116,0.0,00:00,,3092,,6405.70,,,
,03:33:59,116,0.0,00:00,,3092,,6405.70,,,
,03:34:00,116,0.0,00:00,,3092,,6405.70,,,
,03:34:01,116,0.0,00:00,,3092,,6405.70,,,
,03:34:02,115,0.0,00:00,,3092,,6405.70,,,
,03:34:03,115,0.0,00:00,,3092,,6405.70,,,
,03:34:04,114,0.0,00:00,,3092,,6405.70,,,
,03:34:05,114,0.0,00:00,,3092,,6405.70,,,
,03:34:06,114,0.0,00:00,,3092,,6405.70,,,
,03:34:07,114,0.0,00:00,,3092,,6405.70,,,
,03:34:08,113,0.0,00:00,,3092,,6405.70,,,
,03:34:09,113,0.0,00:00,,3092,,6405.70,,,
,03:34:10,112,0.0,00:00,,3092,,6405.70,,,
,03:34:11,112,0.0,00:00,,3092,,6405.70,,,
,03:34:12,111,0.0,00:00,,3092,,6405.70,,,
,03:34:13,111,0.0,00:00,,3092,,6405.70,,,
,03:34:14,111,0.0,00:00,,3092,,6405.70,,,
,03:34:15,111,0.0,00:00,,3092,,6405.70,,,
,03:34:16,111,0.0,00:00,,3092,,6405.70,,,
,03:34:17,111,0.0,00:00,,3092,,6405.70,,,
,03:34:18,112,0.0,00:00,,3092,,6405.70,,,
,03:34:19,112,0.0,00:00,,3091,,6405.70,,,
,03:34:20,112,0.0,00:00,,3091,,6405.70,,,
,03:34:21,113,0.0,00:00,,3091,,6405.70,,,
,03:34:22,113,0.0,00:00,,3091,,6405.70,,,
,03:34:23,113,0.0,00:00,,3091,,6405.70,,,
,03:34:24,114,0.0,00:00,,3091,,6405.70,,,
,03:34:25,115,0.0,00:00,,3091,,6405.70,,,
,03:34:26,116,0.0,00:00,,3091,,6405.70,,,
,03:34:27,116,0.0,00:00,,3091,,6405.70,,,
,03:34:28,116,0.0,00:00,,3091,,6405.70,,,
,03:34:29,117,0.0,00:00,,3091,,6405.70,,,
,03:34:30,116,0.0,00:00,,3091,,6405.70,,,
,03:34:31,116,0.0,00:00,,3091,,6405.70,,,
,03:34:32,115,0.0,00:00,,3091,,6405.70,,,
,03:34:33,115,0.0,00:00,,3091,,6405.70,,,
,03:34:34,114,0.0,00:00,,3091,,6405.70,,,
,03:34:35,114,0.0,00:00,,3091,,6405.70,,,
,03:34:36,113,0.0,00:00,,3091,,6405.70,,,
,03:34:37,113,0.0,00:00,,3091,,6405.70,,,
,03:34:38,114,0.0,00:00,,3091,,6405.70,,,
,03:34:39,114,0.0,00:00,,3091,,6405.70,,,
,03:34:40,115,0.0,00:00,,3091,,6405.70,,,
,03:34:41,115,0.0,00:00,,3091,,6405.70,,,
,03:34:42,116,0.0,00:00,,3091,,6405.70,,,
,03:34:43,116,0.0,00:00,,3091,,6405.70,,,
,03:34:44,116,0.0,00:00,,3091,,6405.70,,,
,03:34:45,117,0.0,00:00,,3091,,6405.70,,,
,03:34:46,117,0.0,00:00,,3091,,6405.70,,,
,03:34:47,117,0.0,00:00,,3091,,6405.70,,,
,03:34:48,116,0.0,00:00,,3091,,6405.70,,,
,03:34:49,116,0.0,00:00,,3091,,6405.70,,,
,03:34:50,115,0.0,00:00,,3091,,6405.70,,,
,03:34:51,114,0.0,00:00,,3091,,6405.70,,,
,03:34:52,114,0.0,00:00,,3091,,6405.70,,,
,03:34:53,114,0.0,00:00,,3091,,6405.70,,,
,03:34:54,113,0.0,00:00,,3091,,6405.70,,,
,03:34:55,113,0.0,00:00,,3091,,6405.70,,,
,03:34:56,113,0.0,00:00,,3091,,6405.70,,,
,03:34:57,113,0.0,00:00,,3091,,6405.70,,,
,03:34:58,113,0.0,00:00,,3091,,6405.70,,,
,03:34:59,113,0.0,00:00,,3091,,6405.70,,,
,03:35:00,113,0.0,00:00,,3091,,6405.70,,,
,03:35:01,113,0.0,00:00,,3091,,6405.70,,,
,03:35:02,113,0.0,00:00,,3091,,6405.70,,,
,03:35:03,112,0.0,00:00,,3091,,6405.70,,,
,03:35:04,112,0.0,00:00,,3091,,6405.70,,,
,03:35:05,111,0.0,00:00,,3091,,6405.70,,,
,03:35:06,110,0.0,00:00,,3091,,6405.70,,,
,03:35:07,109,0.0,00:00,,3091,,6405.70,,,
,03:35:08,110,0.0,00:00,,3091,,6405.70,,,
,03:35:09,111,0.0,00:00,,3091,,6405.70,,,
,03:35:10,110,0.0,00:00,,3092,,6405.70,,,
,03:35:11,110,0.0,00:00,,3092,,6405.70,,,
,03:35:12,110,0.0,00:00,,3092,,6405.70,,,
,03:35:13,110,0.0,00:00,,3092,,6405.70,,,
,03:35:14,111,0.0,00:00,,3092,,6405.70,,,
,03:35:15,111,0.0,00:00,,3092,,6405.70,,,
,03:35:16,112,0.0,00:00,,3092,,6405.70,,,
,03:35:17,113,0.0,00:00,,3092,,6405.70,,,
,03:35:18,113,0.0,00:00,,3092,,6405.70,,,
,03:35:19,114,0.0,00:00,,3092,,6405.70,,,
,03:35:20,114,0.0,00:00,,3092,,6405.70,,,
,03:35:21,114,0.0,00:00,,3092,,6405.70,,,
,03:35:22,114,0.0,00:00,,3092,,6405.70,,,
,03:35:23,114,0.0,00:00,,3092,,6405.70,,,
,03:35:24,115,0.0,00:00,,3092,,6405.70,,,
,03:35:25,115,0.0,00:00,,3092,,6405.70,,,
,03:35:26,115,0.0,00:00,,3092,,6405.70,,,
,03:35:27,115,0.0,00:00,,3092,,6405.70,,,
,03:35:28,115,0.0,00:00,,3092,,6405.70,,,
,03:35:29,115,0.0,00:00,,3092,,6405.70,,,
,03:35:30,114,0.0,00:00,,3092,,6405.70,,,
,03:35:31,114,0.0,00:00,,3092,,6405.70,,,
,03:35:32,114,0.0,00:00,,3092,,6405.70,,,
,03:35:33,113,0.0,00:00,,3092,,6405.70,,,
,03:35:34,114,0.0,00:00,,3092,,6405.70,,,
,03:35:35,114,0.0,00:00,,3092,,6405.70,,,
,03:35:36,114,0.0,00:00,,3092,,6405.70,,,
,03:35:37,114,0.0,00:00,,3092,,6405.70,,,
,03:35:38,114,0.0,00:00,,3092,,6405.70,,,
,03:35:39,114,0.0,00:00,,3092,,6405.70,,,
,03:35:40,114,0.0,00:00,,3092,,6405.70,,,
,03:35:41,114,0.0,00:00,,3092,,6405.70,,,
,03:35:42,114,0.0,00:00,,3092,,6405.70,,,
,03:35:43,114,0.0,00:00,,3092,,6405.70,,,
,03:35:44,114,0.0,00:00,,3092,,6405.70,,,
,03:35:45,114,0.0,00:00,,3092,,6405.70,,,
,03:35:46,114,0.0,00:00,,3092,,6405.70,,,
,03:35:47,114,0.0,00:00,,3092,,6405.70,,,
,03:35:48,114,0.0,00:00,,3092,,6405.70,,,
,03:35:49,115,0.0,00:00,,3093,,6405.70,,,
,03:35:50,115,0.0,00:00,,3093,,6405.70,,,
,03:35:51,115,0.0,00:00,,3093,,6405.70,,,
,03:35:52,116,0.0,00:00,,3093,,6405.70,,,
